student_index,school_index,course_id,section_id,topic_id,module_type,tag_code,question_title_id,question_id,question_type,module_id,difficulty,right_answer,user_answer,is_right,cost_time,stime,ctime
41,2,1183,33479,18383,4,cen0302020102,0,298316,1,0,5,"C",C,1,28,23-Dec-2018 14:16:12,23-Dec-2018 14:16:40
76,2,1185,33528,18360,4,cen0904090101,0,293967,3,0,2,"finish",finish,1,78,02-Dec-2018 09:18:08,02-Dec-2018 09:19:25
84,2,1185,33527,18346,0,evzh_2018qj_9_r_5,26261,295517,3,0,2,"made",made,1,198,02-Dec-2018 09:03:00,02-Dec-2018 09:19:30
84,2,1185,33527,18346,0,evzh_2018qj_9_r_5,26261,295518,3,0,2,"known",know,0,198,02-Dec-2018 09:06:18,02-Dec-2018 09:19:30
84,2,1185,33527,18346,0,evzh_2018qj_9_r_5,26261,295519,3,0,2,"processed",form,0,198,02-Dec-2018 09:09:36,02-Dec-2018 09:19:30
84,2,1185,33527,18346,0,evzh_2018qj_9_r_5,26261,295520,3,0,2,"hardly",lively,0,198,02-Dec-2018 09:12:54,02-Dec-2018 09:19:30
84,2,1185,33527,18346,0,evzh_2018qj_9_r_5,26261,295521,3,0,2,"allowed",complete,0,198,02-Dec-2018 09:16:12,02-Dec-2018 09:19:30
76,2,1185,33528,18360,4,cen0904090101,0,99173,1,0,2,"A",A,1,21,02-Dec-2018 09:19:30,02-Dec-2018 09:19:51
22,2,1184,33509,19906,0,evyy_2017tb_r_8au6.1,0,199430,1,0,2,"C",C,1,6,02-Dec-2018 09:19:47,02-Dec-2018 09:19:53
41,2,1183,33479,18383,4,cen0302020102,0,298317,3,0,5,"are;mine",are;mine,1,51,23-Dec-2018 14:16:40,23-Dec-2018 14:17:31
59,2,1183,33487,20031,4,cen0401010102,0,170255,1,0,2,"B",A,0,106,23-Dec-2018 14:16:02,23-Dec-2018 14:17:48
41,2,1183,33479,18383,4,cen0302020102,0,84116,3,0,2,"ours",ours,1,28,23-Dec-2018 14:17:32,23-Dec-2018 14:18:00
35,2,1183,33487,20031,4,cen0804020204,0,306545,3,0,2,"cups",cups,1,14,23-Dec-2018 14:17:53,23-Dec-2018 14:18:07
59,2,1183,33487,20031,4,cen0401010102,0,296257,3,0,2,"ten",ten,1,22,23-Dec-2018 14:17:48,23-Dec-2018 14:18:10
35,2,1183,33487,20031,4,cen0804020204,0,307783,3,0,2,"many",many,1,10,23-Dec-2018 14:18:07,23-Dec-2018 14:18:17
35,2,1183,33487,20031,4,cen0804020204,0,303365,1,0,2,"B",B,1,8,23-Dec-2018 14:18:20,23-Dec-2018 14:18:27
59,2,1183,33487,20031,4,cen0401010102,0,315570,1,0,5,"C",A,0,24,23-Dec-2018 14:18:11,23-Dec-2018 14:18:35
59,2,1183,33487,20031,4,cen0401010102,0,306540,3,0,2,"seven",seven,1,37,23-Dec-2018 14:18:36,23-Dec-2018 14:19:13
22,2,1184,33509,19906,0,evyy_2017tb_r_8au6.1,0,199425,3,0,2,"sure|ure",sure,1,12,02-Dec-2018 09:19:54,02-Dec-2018 09:20:06
76,2,1185,33528,18360,4,cen0904090101,0,99184,1,0,3,"B",B,1,26,02-Dec-2018 09:19:55,02-Dec-2018 09:20:21
22,2,1184,33509,19906,0,evyy_2017tb_r_8au6.1,0,199426,3,0,2,"To;make;sure",Be;sure;about,0,35,02-Dec-2018 09:20:11,02-Dec-2018 09:20:46
76,2,1185,33528,18360,4,cen0904090101,0,99174,3,0,3,"learn",learn,1,25,02-Dec-2018 09:20:26,02-Dec-2018 09:20:51
22,2,1184,33509,19906,0,evyy_2017tb_r_8au6.1,0,199424,3,0,2,"sure;about|of",sures;about,0,19,02-Dec-2018 09:20:49,02-Dec-2018 09:21:08
76,2,1185,33528,18360,4,cen0904090101,0,233444,3,0,3,"play",play,1,21,02-Dec-2018 09:20:54,02-Dec-2018 09:21:15
22,2,1184,33509,19906,0,evyy_2017tb_r_8au6.1,0,199428,3,0,2,"sure",sure,1,15,02-Dec-2018 09:21:12,02-Dec-2018 09:21:27
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197149,1,7,3,"B",B,1,59,02-Dec-2018 09:12:04,02-Dec-2018 09:21:54
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197151,1,7,3,"D",D,1,59,02-Dec-2018 09:13:03,02-Dec-2018 09:21:54
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197153,1,7,3,"C",C,1,59,02-Dec-2018 09:14:02,02-Dec-2018 09:21:54
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197156,1,7,3,"A",A,1,59,02-Dec-2018 09:15:01,02-Dec-2018 09:21:54
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197158,1,7,3,"D",D,1,59,02-Dec-2018 09:16:00,02-Dec-2018 09:21:54
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197161,1,7,3,"A",A,1,59,02-Dec-2018 09:16:59,02-Dec-2018 09:21:54
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197163,1,7,3,"B",C,0,59,02-Dec-2018 09:17:58,02-Dec-2018 09:21:54
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197165,1,7,3,"D",A,0,59,02-Dec-2018 09:18:57,02-Dec-2018 09:21:54
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197168,1,7,3,"C",C,1,59,02-Dec-2018 09:19:56,02-Dec-2018 09:21:54
23,2,1184,33509,19891,2,ec_2018qj_8_r_12,20768,197172,1,7,3,"D",D,1,59,02-Dec-2018 09:20:55,02-Dec-2018 09:21:54
35,2,1183,33487,20031,4,cen0804020204,0,179654,1,0,2,"B",B,1,57,23-Dec-2018 14:18:27,23-Dec-2018 14:19:24
59,2,1183,33487,20031,4,cen0401010102,0,208606,1,0,2,"B",A,0,26,23-Dec-2018 14:19:14,23-Dec-2018 14:19:40
35,2,1183,33487,20031,4,cen0804020204,0,192506,1,0,2,"B",B,1,20,23-Dec-2018 14:19:25,23-Dec-2018 14:19:45
59,2,1183,33487,20031,4,cen0401010102,0,307787,1,0,2,"A",C,0,39,23-Dec-2018 14:19:41,23-Dec-2018 14:20:20
35,2,1183,33487,20031,4,cen0804020204,0,179650,1,0,2,"A",A,1,38,23-Dec-2018 14:19:46,23-Dec-2018 14:20:24
23,2,1184,33516,20757,2,cen0905010301,0,292765,1,0,5,"B",B,1,56,06-Jan-2019 08:43:56,06-Jan-2019 08:44:52
84,2,1185,33534,19941,4,cen2303010102,0,291997,1,0,5,"D",D,1,12,06-Jan-2019 08:44:49,06-Jan-2019 08:45:01
8,2,1184,33516,20757,2,cen0905010301,0,88192,1,0,2,"D",C,0,100,06-Jan-2019 08:43:29,06-Jan-2019 08:45:09
84,2,1185,33534,19941,4,cen2303010102,0,291995,1,0,5,"C",C,1,12,06-Jan-2019 08:45:02,06-Jan-2019 08:45:14
22,2,1184,33516,20757,2,cen0905010301,0,292762,3,0,5,"to make",make,0,164,06-Jan-2019 08:39:47,06-Jan-2019 08:45:38
84,2,1185,33534,19941,4,cen2303010102,0,39954,1,0,3,"D",D,1,23,06-Jan-2019 08:42:31,06-Jan-2019 08:45:38
8,2,1184,33516,20757,2,cen0905010301,0,296484,3,0,2,"to play",to play,1,30,06-Jan-2019 08:45:10,06-Jan-2019 08:45:40
8,2,1184,33516,20757,2,cen0905010301,0,292764,3,0,5,"how;what",what;how,0,44,06-Jan-2019 08:45:41,06-Jan-2019 08:46:25
23,2,1184,33516,20757,2,cen0905010301,0,292768,3,0,8,"how;to;use",how;to;use,1,101,06-Jan-2019 08:44:53,06-Jan-2019 08:46:34
8,2,1184,33516,20757,2,cen2302030102,0,217671,3,0,2,"drink",drink,1,40,06-Jan-2019 08:46:26,06-Jan-2019 08:47:06
23,2,1184,33516,20757,2,cen0905010301,0,88185,3,0,3,"what;to;do",wath;to;do,0,35,06-Jan-2019 08:46:35,06-Jan-2019 08:47:10
15,2,1184,33510,20718,2,etz_2017tb_ty_8a13.1,0,209037,1,5,2,"D",A,0,106,15-Dec-2018 14:42:14,15-Dec-2018 14:44:00
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20950,199921,3,7,2,"A",A,1,87,09-Dec-2018 15:37:25,09-Dec-2018 15:44:40
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20950,199922,3,7,2,"B",A,0,87,09-Dec-2018 15:38:52,09-Dec-2018 15:44:40
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20950,199923,3,7,2,"A",B,0,87,09-Dec-2018 15:40:19,09-Dec-2018 15:44:40
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20950,199924,3,7,2,"B",A,0,87,09-Dec-2018 15:41:46,09-Dec-2018 15:44:40
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20950,199925,3,7,2,"B",B,1,87,09-Dec-2018 15:43:13,09-Dec-2018 15:44:40
46,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20952,199931,1,7,2,"D",D,1,66,09-Dec-2018 15:41:12,09-Dec-2018 15:46:44
46,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20952,199932,1,7,2,"A",A,1,66,09-Dec-2018 15:42:19,09-Dec-2018 15:46:44
46,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20952,199933,1,7,2,"C",A,0,67,09-Dec-2018 15:43:25,09-Dec-2018 15:46:44
46,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20952,199934,1,7,2,"B",C,0,67,09-Dec-2018 15:44:32,09-Dec-2018 15:46:44
46,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20952,199935,1,7,2,"C",D,0,67,09-Dec-2018 15:45:38,09-Dec-2018 15:46:44
22,2,1184,33516,20757,2,cen0905010301,0,296485,3,0,2,"what;to;buy",what;buy;sth.,0,103,06-Jan-2019 08:45:39,06-Jan-2019 08:47:22
23,2,1184,33516,20757,2,cen2302030102,0,217671,3,0,2,"drink",will drink,0,47,06-Jan-2019 08:47:11,06-Jan-2019 08:47:58
23,2,1184,33516,20757,2,cen2302030102,0,296960,1,0,2,"C",C,1,13,06-Jan-2019 08:47:59,06-Jan-2019 08:48:12
23,2,1184,33516,20757,2,cen2302030102,0,185285,1,0,2,"D",D,1,8,06-Jan-2019 08:48:13,06-Jan-2019 08:48:21
22,2,1184,33516,20757,2,cen0905010301,0,292760,1,0,2,"D",D,1,93,06-Jan-2019 08:47:23,06-Jan-2019 08:48:56
22,2,1184,33516,20757,2,cen2302030102,0,217671,3,0,2,"drink",drink,1,11,06-Jan-2019 08:48:57,06-Jan-2019 08:49:08
22,2,1184,33516,20757,2,cen2302030102,0,185294,3,0,3,"will;help",can;help,0,25,06-Jan-2019 08:49:11,06-Jan-2019 08:49:35
23,2,1184,33516,20757,4,cen0905010301,0,99057,3,0,3,"what to do with|how to deal with",how to do,0,27,06-Jan-2019 08:49:09,06-Jan-2019 08:49:36
8,2,1184,33516,20757,2,cen2302030102,0,217678,3,0,3,"will;stay|be;rains",will;stay;rein,0,151,06-Jan-2019 08:47:07,06-Jan-2019 08:49:38
23,2,1184,33516,20757,4,cen0905010301,0,324037,1,0,6,"B",B,1,9,06-Jan-2019 08:49:39,06-Jan-2019 08:49:47
22,2,1184,33516,20757,2,cen2302030102,0,317255,1,0,6,"A",A,1,14,06-Jan-2019 08:49:35,06-Jan-2019 08:49:49
8,2,1184,33516,20757,2,cen2302030102,0,317255,1,0,6,"A",B,0,13,06-Jan-2019 08:49:39,06-Jan-2019 08:49:52
23,2,1184,33516,20757,4,cen0905010301,0,324038,1,0,7,"A",A,1,14,06-Jan-2019 08:49:47,06-Jan-2019 08:50:01
85,2,1185,33534,19941,4,cen2303010104,0,303398,3,0,8,"to|with;whom",to;whom,1,22,06-Jan-2019 08:49:43,06-Jan-2019 08:50:05
85,2,1185,33534,19941,4,cen2303010104,0,303391,1,0,2,"A",A,1,18,06-Jan-2019 08:50:05,06-Jan-2019 08:50:23
76,2,1185,33534,19941,4,cen2303010104,0,303396,1,0,8,"B",B,1,56,06-Jan-2019 08:49:29,06-Jan-2019 08:50:25
60,2,1184,33510,20715,4,cen0903030601,0,305316,1,0,8,"D",A,0,568,15-Dec-2018 14:35:11,15-Dec-2018 14:44:39
39,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199926,1,7,2,"C",NaN,0,73,09-Dec-2018 15:42:04,09-Dec-2018 15:48:09
39,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199927,1,7,2,"B",D,0,73,09-Dec-2018 15:43:17,09-Dec-2018 15:48:09
39,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199928,1,7,2,"D",D,1,73,09-Dec-2018 15:44:30,09-Dec-2018 15:48:09
39,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199929,1,7,2,"B",D,0,73,09-Dec-2018 15:45:43,09-Dec-2018 15:48:09
39,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199930,1,7,2,"A",D,0,73,09-Dec-2018 15:46:56,09-Dec-2018 15:48:09
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199926,1,7,2,"C",B,0,45,09-Dec-2018 15:44:44,09-Dec-2018 15:48:28
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199927,1,7,2,"B",A,0,45,09-Dec-2018 15:45:29,09-Dec-2018 15:48:28
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199928,1,7,2,"D",D,1,45,09-Dec-2018 15:46:14,09-Dec-2018 15:48:28
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199929,1,7,2,"B",A,0,45,09-Dec-2018 15:46:59,09-Dec-2018 15:48:28
44,1,1185,33532,19331,2,er_2017tb_r_9qzcsj,20951,199930,1,7,2,"A",C,0,45,09-Dec-2018 15:47:44,09-Dec-2018 15:48:28
76,2,1185,33534,19941,4,cen2303010104,0,303391,1,0,2,"A",A,1,13,06-Jan-2019 08:50:26,06-Jan-2019 08:50:39
76,2,1185,33534,19941,4,cen2303010104,0,303390,3,0,2,"who",who,1,12,06-Jan-2019 08:50:40,06-Jan-2019 08:50:52
85,2,1185,33534,19941,4,cen2303010104,0,303390,3,0,2,"who",who,1,40,06-Jan-2019 08:50:23,06-Jan-2019 08:51:03
22,2,1184,33516,20757,4,cen0905010301,0,296484,3,0,2,"to play",to play,1,34,06-Jan-2019 08:52:17,06-Jan-2019 08:52:51
22,2,1184,33516,20757,4,cen0905010301,0,88173,1,0,2,"C",B,0,9,06-Jan-2019 08:52:52,06-Jan-2019 08:53:01
84,2,1185,33534,19941,4,cen2303010401,0,190946,3,0,2,"that",that,1,15,06-Jan-2019 08:53:05,06-Jan-2019 08:53:20
84,2,1185,33534,19941,4,cen2303010401,0,190947,1,0,2,"A",B,0,20,06-Jan-2019 08:53:21,06-Jan-2019 08:53:41
24,2,1185,33534,19941,4,cen2303010201,0,208174,3,0,2,"which|that",which,1,15,06-Jan-2019 08:53:47,06-Jan-2019 08:54:02
84,2,1185,33534,19941,4,cen2303010401,0,190943,1,0,2,"B",C,0,28,06-Jan-2019 08:53:42,06-Jan-2019 08:54:10
24,2,1185,33534,19941,4,cen2303010201,0,208190,1,0,3,"C",C,1,13,06-Jan-2019 08:54:03,06-Jan-2019 08:54:16
84,2,1185,33534,19941,4,cen2303010401,0,304590,3,0,2,"who",who,1,11,06-Jan-2019 08:54:11,06-Jan-2019 08:54:22
24,2,1185,33534,19941,4,cen2303010201,0,208191,1,0,3,"B",B,1,13,06-Jan-2019 08:54:17,06-Jan-2019 08:54:30
22,2,1184,33516,20757,4,cen0905010301,0,88192,1,0,2,"D",C,0,91,06-Jan-2019 08:53:02,06-Jan-2019 08:54:33
84,2,1185,33534,19941,4,cen2303010401,0,303412,1,0,2,"B",B,1,32,06-Jan-2019 08:54:23,06-Jan-2019 08:54:55
22,2,1184,33516,20757,4,cen0905010301,0,304587,1,0,2,"B",C,0,28,06-Jan-2019 08:54:34,06-Jan-2019 08:55:02
76,2,1185,33534,19941,4,cen2303010201,0,208187,1,0,3,"B",D,0,28,06-Jan-2019 08:54:45,06-Jan-2019 08:55:13
84,2,1185,33534,19941,4,cen2303010401,0,304660,3,0,8,"that|which;is",that;is,1,51,06-Jan-2019 08:54:56,06-Jan-2019 08:55:47
22,2,1184,33516,20757,4,cen0905010301,0,304588,3,0,2,"how;to;open",how;to;opening,0,57,06-Jan-2019 08:55:03,06-Jan-2019 08:56:00
8,2,1184,33516,20757,4,cen0905010301,0,292763,1,0,5,"A",D,0,119,06-Jan-2019 08:54:17,06-Jan-2019 08:56:16
15,2,1184,33510,20718,2,etz_2017tb_ty_8a13.1,0,209038,3,5,2,"more;than",hundreds;of,0,261,15-Dec-2018 14:44:01,15-Dec-2018 14:48:22
22,2,1184,33516,20757,4,cen0905010301,0,292765,1,0,5,"B",A,0,28,06-Jan-2019 08:56:01,06-Jan-2019 08:56:29
30,2,1185,33534,19941,4,cen2303010104,0,303396,1,0,8,"B",B,1,117,06-Jan-2019 08:55:02,06-Jan-2019 08:56:59
33,2,1185,33534,19941,4,cen2303010401,0,190949,1,0,3,"D",B,0,27,06-Jan-2019 08:56:42,06-Jan-2019 08:57:09
30,2,1185,33534,19941,4,cen2303010104,0,303391,1,0,2,"A",A,1,12,06-Jan-2019 08:57:00,06-Jan-2019 08:57:12
33,2,1185,33534,19941,4,cen2303010401,0,190946,3,0,2,"that",that,1,18,06-Jan-2019 08:57:10,06-Jan-2019 08:57:28
30,2,1185,33534,19941,4,cen2303010104,0,303390,3,0,2,"who",who,1,21,06-Jan-2019 08:57:13,06-Jan-2019 08:57:34
76,2,1185,33534,19941,4,cen2303010201,0,208174,3,0,2,"which|that",which,1,23,06-Jan-2019 08:57:19,06-Jan-2019 08:57:42
23,2,1184,33516,20757,4,cen2302030102,0,325108,3,0,6,"If;do;will",If;do;will,1,368,06-Jan-2019 08:51:36,06-Jan-2019 08:57:44
8,2,1184,33516,20757,4,cen0905010301,0,296485,3,0,2,"what;to;buy",what;to;buy,1,92,06-Jan-2019 08:56:16,06-Jan-2019 08:57:48
8,2,1184,33516,20757,4,cen0905010301,0,88177,1,0,2,"B",B,1,22,06-Jan-2019 08:57:49,06-Jan-2019 08:58:11
23,2,1184,33516,20757,4,cen2302030102,0,325110,3,0,7,"won't;if",won't;if,1,30,06-Jan-2019 08:57:44,06-Jan-2019 08:58:14
76,2,1185,33534,19941,4,cen2303010201,0,208192,1,0,3,"B",B,1,40,06-Jan-2019 08:57:43,06-Jan-2019 08:58:23
8,2,1184,33516,20757,4,cen0905010301,0,292762,3,0,5,"to make",to make,1,12,06-Jan-2019 08:58:14,06-Jan-2019 08:58:25
23,2,1184,33516,20757,4,cen2302030102,0,185290,1,0,3,"A",A,1,12,06-Jan-2019 08:58:15,06-Jan-2019 08:58:27
85,2,1185,33534,19941,4,cen2303010401,0,190946,3,0,2,"that",that,1,36,06-Jan-2019 08:57:57,06-Jan-2019 08:58:33
8,2,1184,33516,20757,4,cen0905010301,0,88173,1,0,2,"C",B,0,14,06-Jan-2019 08:58:25,06-Jan-2019 08:58:39
33,2,1185,33534,19941,4,cen2303010401,0,190952,3,0,3,"that",that,1,79,06-Jan-2019 08:57:29,06-Jan-2019 08:58:48
85,2,1185,33534,19941,4,cen2303010401,0,190947,1,0,2,"A",C,0,26,06-Jan-2019 08:58:34,06-Jan-2019 08:59:00
8,2,1184,33516,20757,4,cen0905010301,0,292765,1,0,5,"B",B,1,30,06-Jan-2019 08:58:40,06-Jan-2019 08:59:10
58,1,1184,33515,20750,0,evyy_2017tb_r_8au9.2,0,214138,3,0,2,"winning",winning,1,28,30-Dec-2018 11:10:50,30-Dec-2018 11:11:18
58,1,1184,33515,20750,0,evyy_2017tb_r_8au9.2,0,214137,3,0,2,"forward|orward",forward,1,24,30-Dec-2018 11:11:18,30-Dec-2018 11:11:42
67,2,1185,33534,19941,4,cen2303010102,0,291997,1,0,5,"D",D,1,13,30-Dec-2018 11:15:50,30-Dec-2018 11:16:03
67,2,1185,33534,19941,4,cen2303010102,0,291995,1,0,5,"C",C,1,8,30-Dec-2018 11:16:04,30-Dec-2018 11:16:12
67,2,1185,33534,19941,4,cen2303010102,0,291991,1,0,2,"C",C,1,7,30-Dec-2018 11:16:12,30-Dec-2018 11:16:19
83,2,1185,33534,19941,4,cen2303010401,0,304660,3,0,8,"that|which;is",with;which,0,32,30-Dec-2018 11:19:55,30-Dec-2018 11:20:27
83,2,1185,33534,19941,4,cen2303010401,0,190946,3,0,2,"that",that,1,17,30-Dec-2018 11:20:28,30-Dec-2018 11:20:45
83,2,1185,33534,19941,4,cen2303010401,0,190952,3,0,3,"that",that,1,49,30-Dec-2018 11:20:45,30-Dec-2018 11:21:34
67,2,1185,33534,19941,4,cen2303010401,0,190953,1,0,3,"C",B,0,27,30-Dec-2018 11:23:44,30-Dec-2018 11:24:11
67,2,1185,33534,19941,4,cen2303010401,0,282026,1,0,2,"B",B,1,33,30-Dec-2018 11:24:12,30-Dec-2018 11:24:45
67,2,1185,33534,19941,4,cen2303010401,0,190949,1,0,3,"D",B,0,14,30-Dec-2018 11:24:46,30-Dec-2018 11:25:00
67,2,1185,33534,19941,4,cen2303010401,0,190947,1,0,2,"A",A,1,52,30-Dec-2018 11:25:00,30-Dec-2018 11:25:52
72,1,1185,33529,18518,4,cen0904070105,0,298354,3,0,5,"not be put",not be puted,0,73,02-Dec-2018 09:22:47,02-Dec-2018 09:24:00
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207686,1,5,2,"B",D,0,19,02-Dec-2018 09:23:46,02-Dec-2018 09:24:05
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207689,1,5,2,"C",A,0,19,02-Dec-2018 09:24:05,02-Dec-2018 09:24:24
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207692,1,5,2,"D",D,1,9,02-Dec-2018 09:24:25,02-Dec-2018 09:24:34
72,1,1185,33529,18518,4,cen0904070105,0,177410,1,0,2,"C",C,1,22,02-Dec-2018 09:24:30,02-Dec-2018 09:24:52
72,1,1185,33529,18518,4,cen0904070105,0,168158,1,0,2,"D",D,1,11,02-Dec-2018 09:24:56,02-Dec-2018 09:25:07
22,2,1184,33509,19906,0,evyy_2017tb_r_8au6.1,0,199435,3,0,3,"sure|certain;how;to",sure;how;to,1,223,02-Dec-2018 09:21:28,02-Dec-2018 09:25:11
72,1,1185,33529,18518,4,cen0904070105,0,83085,1,0,2,"B",B,1,21,02-Dec-2018 09:25:11,02-Dec-2018 09:25:32
59,2,1183,33487,20031,4,cen0804020204,0,318043,3,0,7,"many|any",any,1,49,23-Dec-2018 14:25:02,23-Dec-2018 14:25:51
59,2,1183,33487,20031,4,cen0804020204,0,179666,1,0,3,"A",B,0,13,23-Dec-2018 14:25:52,23-Dec-2018 14:26:05
72,1,1185,33529,18518,4,cen0904070105,0,177429,3,0,3,"mustn't;be;used",must;not;used,0,43,02-Dec-2018 09:25:35,02-Dec-2018 09:26:18
85,2,1185,33528,18360,4,cen0904090103,0,292266,3,0,8,"We were made to laugh by him|We were made to laugh",We were made to laugh by him,1,75,02-Dec-2018 09:25:30,02-Dec-2018 09:26:45
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207696,3,5,2,"rained;heavily",NaN,0,149,02-Dec-2018 09:24:35,02-Dec-2018 09:27:04
85,2,1185,33528,18360,4,cen0904090103,0,292265,3,0,8,"was;made",was;made,1,15,02-Dec-2018 09:26:52,02-Dec-2018 09:27:06
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207699,1,5,2,"D",D,1,26,02-Dec-2018 09:27:05,02-Dec-2018 09:27:31
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207701,1,5,2,"A",A,1,14,02-Dec-2018 09:27:32,02-Dec-2018 09:27:46
72,1,1185,33529,18518,4,cen0904070105,0,177427,3,0,3,"must;be;watered",must;be;,0,51,02-Dec-2018 09:27:00,02-Dec-2018 09:27:51
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207706,3,5,2,"least|east",least,1,20,02-Dec-2018 09:27:47,02-Dec-2018 09:28:07
59,2,1183,33487,20031,4,cen0804020204,0,318042,1,0,6,"C",B,0,169,23-Dec-2018 14:26:06,23-Dec-2018 14:28:55
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207707,1,5,2,"D",D,1,13,02-Dec-2018 09:28:08,02-Dec-2018 09:28:21
8,2,1184,33509,19906,0,evyy_2017tb_r_8au6.3,0,199473,1,0,3,"B",B,1,68,02-Dec-2018 09:27:16,02-Dec-2018 09:28:24
85,2,1185,33528,18360,4,cen0904090103,0,292264,3,0,8,"has;been;given;to",has;been;given;to,1,101,02-Dec-2018 09:27:13,02-Dec-2018 09:28:53
30,2,1185,33528,18360,2,cen0904090103,0,292261,1,0,5,"D",C,0,46,02-Dec-2018 09:28:09,02-Dec-2018 09:28:55
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207708,3,5,2,"took;to;read",spent;for;read,0,55,02-Dec-2018 09:28:22,02-Dec-2018 09:29:17
8,2,1184,33509,19906,0,evyy_2017tb_r_8au6.3,0,320120,3,0,3,"took;them;off",took;off;shoes,0,73,02-Dec-2018 09:28:26,02-Dec-2018 09:29:39
76,2,1185,33528,18360,4,cen0904090103,0,292263,3,0,5,"was;bought;for",was;bought;for,1,59,02-Dec-2018 09:28:49,02-Dec-2018 09:29:48
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207709,3,5,2,"greatest;writers",greatset;writer,0,38,02-Dec-2018 09:29:18,02-Dec-2018 09:29:56
8,2,1184,33509,19906,0,evyy_2017tb_r_8au6.3,0,199472,1,0,3,"A",A,1,10,02-Dec-2018 09:29:56,02-Dec-2018 09:30:06
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207710,3,5,2,"fewer;less",fewer;less,1,14,02-Dec-2018 09:29:57,02-Dec-2018 09:30:11
8,2,1184,33509,19906,0,evyy_2017tb_r_8au6.3,0,199468,3,0,3,"take",take,1,8,02-Dec-2018 09:30:07,02-Dec-2018 09:30:15
30,2,1185,33528,18360,2,cen0904090103,0,292259,1,0,2,"B",A,0,80,02-Dec-2018 09:28:56,02-Dec-2018 09:30:16
23,2,1184,33509,19894,2,etz_2017tb_ty_8a12.1,0,207711,1,5,2,"C",C,1,9,02-Dec-2018 09:30:12,02-Dec-2018 09:30:21
8,2,1184,33509,19906,0,evyy_2017tb_r_8au6.3,0,199471,3,0,3,"take|write|put|note;down",take;down,1,11,02-Dec-2018 09:30:20,02-Dec-2018 09:30:31
59,2,1183,33487,20031,4,cen0804020204,0,192506,1,0,2,"B",A,0,15,23-Dec-2018 14:28:56,23-Dec-2018 14:29:11
59,2,1183,33487,20031,4,cen0804020204,0,179654,1,0,2,"B",A,0,13,23-Dec-2018 14:29:12,23-Dec-2018 14:29:25
59,2,1183,33487,20031,4,cen0804020204,0,192514,3,0,2,"How;many",How;many,1,50,23-Dec-2018 14:29:25,23-Dec-2018 14:30:15
30,2,1185,33528,18360,2,cen0904090103,0,292258,3,0,2,"given",given,1,88,02-Dec-2018 09:30:17,02-Dec-2018 09:31:45
76,2,1185,33528,18360,4,cen0904090103,0,292265,3,0,8,"was;made",was;made,1,145,02-Dec-2018 09:29:52,02-Dec-2018 09:32:17
30,2,1185,33528,18360,2,cen0904090101,0,99173,1,0,2,"A",A,1,59,02-Dec-2018 09:31:46,02-Dec-2018 09:32:45
